Time,Open,High,Low,Latest,Change,%Change,Volume
5/9/25 7:35,100.39,100.39,100.38,100.39,0,0.00%,0
5/9/25 7:34,100.41,100.41,100.39,100.39,-0.02,-0.02%,0
5/9/25 7:33,100.4,100.41,100.4,100.41,0.01,0.01%,0
5/9/25 7:32,100.39,100.4,100.38,100.4,0.01,0.01%,0
5/9/25 7:31,100.37,100.41,100.37,100.39,0.02,0.02%,0
5/9/25 7:30,100.37,100.37,100.35,100.37,0,0.00%,0
5/9/25 7:29,100.35,100.37,100.34,100.37,0.02,0.02%,0
5/9/25 7:28,100.35,100.38,100.35,100.35,0,0.00%,0
5/9/25 7:27,100.39,100.39,100.32,100.35,-0.05,-0.05%,0
5/9/25 7:26,100.42,100.44,100.39,100.4,-0.02,-0.02%,0
5/9/25 7:25,100.41,100.42,100.41,100.42,0.01,0.01%,0
5/9/25 7:24,100.41,100.41,100.4,100.41,0,0.00%,0
5/9/25 7:23,100.4,100.41,100.4,100.41,0.01,0.01%,0
5/9/25 7:22,100.38,100.4,100.38,100.4,0.02,0.02%,0
5/9/25 7:21,100.39,100.39,100.38,100.38,-0.01,-0.01%,0
5/9/25 7:20,100.39,100.39,100.39,100.39,0,0.00%,0
5/9/25 7:19,100.39,100.39,100.39,100.39,0,0.00%,0
5/9/25 7:18,100.38,100.39,100.38,100.39,0.01,0.01%,0
5/9/25 7:17,100.37,100.38,100.37,100.38,0.01,0.01%,0
5/9/25 7:16,100.36,100.38,100.36,100.37,0.01,0.01%,0
5/9/25 7:15,100.37,100.37,100.36,100.36,-0.01,-0.01%,0
5/9/25 7:14,100.36,100.37,100.36,100.37,0,0.00%,0
5/9/25 7:13,100.39,100.39,100.37,100.37,-0.02,-0.02%,0
5/9/25 7:12,100.42,100.42,100.39,100.39,-0.03,-0.03%,0
5/9/25 7:11,100.41,100.42,100.41,100.42,0.01,0.01%,0
5/9/25 7:10,100.41,100.41,100.41,100.41,0,0.00%,0
5/9/25 7:09,100.41,100.41,100.41,100.41,-0.01,-0.01%,0
