Time,Open,High,Low,Latest,Change,%Change,Volume
3/5/26 23:14,98.95,98.96,98.95,98.96,0.01,0.01%,0
3/5/26 23:15,98.96,98.96,98.95,98.95,-0.01,-0.01%,0
3/5/26 23:16,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 23:17,98.95,98.96,98.95,98.96,0.01,0.01%,0
3/5/26 23:18,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 23:19,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 23:20,98.96,98.97,98.96,98.96,0,0.00%,0
3/5/26 23:21,98.96,98.97,98.96,98.96,0,0.00%,0
3/5/26 23:22,98.97,98.97,98.96,98.96,0,0.00%,0
3/5/26 23:23,98.96,98.97,98.96,98.97,0.01,0.01%,0
3/5/26 23:24,98.97,98.97,98.96,98.96,-0.01,-0.01%,0
3/5/26 23:25,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 23:26,98.96,98.96,98.95,98.95,-0.01,-0.01%,0
3/5/26 23:27,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 23:28,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 23:29,98.95,98.96,98.95,98.95,0,0.00%,0
3/5/26 23:30,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 23:31,98.95,98.96,98.95,98.95,0,0.00%,0
3/5/26 23:32,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 23:33,98.95,98.95,98.94,98.94,-0.01,-0.01%,0
3/5/26 23:34,98.94,98.94,98.94,98.94,0,0.00%,0
3/5/26 23:35,98.94,98.95,98.94,98.95,0.01,0.01%,0
3/5/26 23:36,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 23:37,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 23:38,98.95,98.96,98.95,98.96,0.01,0.01%,0
3/5/26 23:39,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 23:40,98.96,98.97,98.96,98.97,0.01,0.01%,0
3/5/26 23:41,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 23:42,98.97,98.97,98.96,98.97,0,0.00%,0
3/5/26 23:43,98.96,98.97,98.96,98.97,0,0.00%,0
3/5/26 23:44,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 23:45,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 23:46,98.97,98.98,98.97,98.98,0.01,0.01%,0
